edge_id,route_id,source,target,geom,length_m,kind,route_name,route_ref,sign_type,sign_num,state,fclass,aadt,aadt_com,through_lanes
941,328566,181355,181389,"LINESTRING(-97.1903640000637 44.5864959997477,-97.1903409995992 44.5865079999597,-97.190318000033 44.5865199995295,-97.1902950004667 44.5865330003401,-97.1902720000022 44.5865449999047,-97.1902489995377 44.58655800007,-97.1902259999714 44.5865700002692,-97.1902039993318 44.5865829997891,-97.1901810006639 44.5865949993434,-97.1901580001994 44.5866080001372,-97.1901360004581 44.5866209996487,-97.1901129999935 44.586633999797,-97.190089999529 44.5866459999804,-97.1900679997877 44.5866590001232,-97.1900460000464 44.5866719996232,-97.1900230004802 44.5866850003998,-97.1900009998405 44.586697999894,-97.1899780002743 44.5867109993853,-97.1899559996347 44.5867240001532,-97.1899339998934 44.5867369996387,-97.1899119992538 44.586749999761,-97.1898900004108 44.5867630005202,-97.1898669999462 44.5867769999566,-97.189845000205 44.5867899994302,-97.1898230004636 44.5868030001805,-97.189800999824 44.5868159996483,-97.1897790000827 44.586828999753,-97.1897569994431 44.586843000453,-97.1897349997018 44.5868559999119,-97.1897129999605 44.5868690000076,-97.1896910002192 44.5868830000582,-97.1896700003028 44.5868960001479,-97.1896479996632 44.5869089995949,-97.1896259999218 44.5869230002757,-97.1896040001805 44.5869360003564,-97.1895819995409 44.5869499997511,-97.1895599997996 44.5869630004656,-97.1895390007815 44.5869770004936,-97.1895170001419 44.5869899999225,-97.1894950004006 44.5870029993485,-97.189472999761 44.5870170000066,-97.1894519998446 44.5870300000663,-97.1894300001033 44.5870439994384,-97.1894079994636 44.5870570001318,-97.1893859997223 44.5870710001372,-97.1893649998059 44.5870839995451,-97.1893430000646 44.5870980001837,-97.1893210003233 44.5871120001791,-97.1893000004069 44.5871249995779,-97.1888890005032 44.5873809999399,-97.1888120005103 44.5874290000423)",161.11585874009432,truck_route,S 28,S 28,S,28,SD,4,1721,96,2
942,328567,181370,181411,"LINESTRING(-97.1899060003043 44.6589719998206,-97.1887970004417 44.6589639998613,-97.1878819998495 44.6589590005253)",160.5364926854923,truck_route,S 21,S 21,S,21,SD,4,862,19,2
943,328572,179430,179469,"LINESTRING(-97.2526820007172 44.5867670003596,-97.250657999364 44.5867519996812)",160.7376908182724,truck_route,S 28,S 28,S,28,SD,4,1125,163,2
944,328593,180526,180527,"LINESTRING(-97.2192700000559 44.5874209998147,-97.2192700000559 44.5875189998074)",10.890123401003088,truck_route,S 21,S 21,S,21,SD,4,550,20,2
945,328600,180798,180893,"LINESTRING(-97.2122319998421 44.5867789998758,-97.2108040001372 44.5867810004347,-97.2102159997832 44.5867820003943)",160.0939447508746,truck_route,S 28,S 28,S,28,SD,4,1721,96,2
946,328610,181241,181285,"LINESTRING(-97.1961009998959 44.5857939993488,-97.1954549998155 44.585743999861,-97.1954260004015 44.5857419999061,-97.1953979999141 44.5857389999738,-97.1953690005001 44.585736999379,-97.1953410000127 44.5857349994239,-97.1953120005987 44.5857330001086,-97.1952830002864 44.5857300001758,-97.195254999799 44.5857280002205,-97.195226000385 44.5857260002651,-97.1951970000727 44.5857239996699,-97.1951690004836 44.5857219997144,-97.1951399992729 44.5857199997588,-97.1951120005822 44.5857169998253,-97.1950829993715 44.5857150005094,-97.1950539999575 44.5857130005535,-97.1950259994701 44.5857109999579,-97.1949970000561 44.5857090000019,-97.1949679997438 44.5857070000459,-97.1949400001547 44.5857050000898,-97.1949109998424 44.5857030001336,-97.1948820004284 44.5857009995376,-97.194853999941 44.5856989995813,-97.1948249996287 44.585696999625,-97.1947960002147 44.5856950003083,-97.1947679997273 44.5856930003518,-97.1947390003133 44.5856920003735,-97.194710000001 44.5856900004169,-97.1946820004119 44.5856879998205,-97.1946530000995 44.5856859998638,-97.1946239997872 44.5856849998854,-97.1945960001981 44.5856829999285,-97.1945669998858 44.5856809999716,-97.1945379995735 44.5856799999931,-97.1945099999844 44.5856779993963,-97.1944809996721 44.5856769994178,-97.1944520002581 44.5856760007187,-97.1944229999458 44.5856740001218,-97.1943950003567 44.5856730001432,-97.1943660000444 44.5856720001646,-97.1943369997321 44.5856700002073,-97.194308000318 44.5856690002287,-97.1942799998306 44.58566800025,-97.1942510004166 44.5856670002712,-97.194221999206 44.5856660002925,-97.194192999792 44.585664999674,-97.1941649993046 44.5856639996952,-97.1941359998906 44.5856629997164,-97.1941069995783 44.5856629997164)",159.0750283246251,truck_route,S 28,S 28,S,28,SD,4,1721,96,2
947,328611,181324,181355,"LINESTRING(-97.1921149998088 44.5858379995791,-97.1919130001424 44.5858860003158,-97.1917130001259 44.5859400002175,-97.1915170003073 44.5859999999073,-97.1913239999634 44.5860660006461,-97.1911350007159 44.5861369998838,-97.1911099997032 44.5861469995893,-97.1910849995889 44.5861569999328,-97.1910600003728 44.5861669996348,-97.1910350002585 44.5861769999748,-97.1910100001441 44.5861869996734,-97.1909850000297 44.5861979999797,-97.1909599999154 44.5862079996746,-97.1909360005242 44.5862190006166,-97.1909109995116 44.5862299996372,-97.1908869992221 44.5862400006062,-97.1908620000061 44.5862499996542,-97.1908379997166 44.5862619992772,-97.1908129996023 44.586273000209,-97.1907889993128 44.5862839998591,-97.1907649999217 44.586295000147,-97.1907410005306 44.5863069997607,-97.1907170002411 44.586318000684,-97.1906929999517 44.5863289996859,-97.1906690005606 44.5863409999324,-97.1906450002711 44.5863520002094,-97.1906209999817 44.5863639998114,-97.1905979995171 44.5863760000506,-97.1905739992277 44.5863869996813,-97.1905499998365 44.5863989999158,-97.1905270002703 44.5864110001478,-97.1905029999809 44.5864229997376,-97.1904799995164 44.5864350006044,-97.1904569999501 44.5864470001892,-97.190433000559 44.5864589997716,-97.1904100000945 44.5864709999912,-97.1903869996299 44.5864830002084,-97.1903640000637 44.5864959997477)",157.9192464308187,truck_route,S 28,S 28,S,28,SD,4,1721,96,2
948,328612,180503,180502,"LINESTRING(-97.2194070003232 44.6128069994687,-97.2194110005212 44.6133179996725,-97.219409999798 44.6142559997064)",161.01994733179282,truck_route,S 21,S 21,S,21,SD,4,550,20,2
949,328616,180515,180522,"LINESTRING(-97.2193060000409 44.5997720005108,-97.2193060000409 44.6001869995041,-97.2192970007184 44.6011690000288,-97.2192980005433 44.6012199993904)",160.91028026520536,truck_route,S 21,S 21,S,21,SD,4,550,20,2
950,328626,180502,180539,"LINESTRING(-97.219409999798 44.6142559997064,-97.219409999798 44.6144200003583,-97.219409999798 44.6147640002366,-97.219409999798 44.6149720000073,-97.2193930000795 44.6150740000284,-97.2193649995921 44.6151400003603,-97.2193319999802 44.6151939999366,-97.2192659998579 44.6152790002812,-97.219149999507 44.6153770006142,-97.2190630003667 44.6154320000762,-97.2189570000615 44.6154839998103,-97.2188590001522 44.6155159999678,-97.2188270003651 44.6155230000599)",160.88995332997803,truck_route,S 21,S 21,S,21,SD,4,550,20,2
951,328632,180927,180928,"LINESTRING(-97.2091770002407 44.6191059996337,-97.2091699996697 44.6193399995701,-97.2091329998598 44.6205539999726)",160.94598662096848,truck_route,S 21,S 21,S,21,SD,4,550,20,2
952,328647,180952,180951,"LINESTRING(-97.208906999904 44.6422779998374,-97.208911000102 44.6437259999586)",160.90903889989295,truck_route,S 21,S 21,S,21,SD,4,550,20,2
953,328675,181428,181481,"LINESTRING(-97.1872940003937 44.5883749998345,-97.1865520000539 44.5888369999101,-97.1865319999624 44.5888490002786,-97.1865130005941 44.5888619999286,-97.1864930005026 44.5888740002919,-97.1864730004112 44.5888860000129,-97.1864530003197 44.5888989996547,-97.1864340000531 44.5889110006501,-97.1864139999616 44.5889229997237,-97.1863939998701 44.5889349994347,-97.1863739997786 44.5889470004227,-97.1863540005855 44.5889600000508,-97.186334000494 44.5889719997541,-97.1863150002274 44.5889840000946,-97.1862950001359 44.588995999793,-97.1862750000444 44.5890080001286,-97.186254999953 44.589019999822,-97.1862349998615 44.589031999513,-97.18621499977 44.5890440004809,-97.1861949996785 44.5890559995271,-97.186174999587 44.5890680004901,-97.1861539996706 44.5890800001711,-97.1861339995791 44.5890919998497,-97.1861139994876 44.5891040001655,-97.1860939993962 44.5891159998391,-97.1860729994798 44.5891279995102,-97.1860529993883 44.5891389998995,-97.1860319994719 44.5891509995659,-97.1860119993804 44.5891630005093,-97.185990999464 44.5891739996125,-97.1859709993725 44.5891860005512,-97.1859500003544 44.5891970002899,-97.185929000438 44.5892079993867,-97.1859080005216 44.5892200003183,-97.1858870006052 44.5892310000505,-97.1858659997905 44.5892420004205,-97.1858449998741 44.5892530001485,-97.1858239999577 44.5892640005142,-97.1858030000413 44.5892750002382,-97.1857820001249 44.58928599996,-97.1857599994853 44.5892970003195,-97.1857389995689 44.5893080000372)",161.3144132775451,truck_route,S 28,S 28,S,28,SD,4,1721,96,2
954,328679,181414,181428,"LINESTRING(-97.1877370000845 44.588098999998,-97.1872940003937 44.5883749998345)",46.67093628689835,truck_route,S 28,S 28,S,28,SD,4,1721,96,2
955,328681,181481,181519,"LINESTRING(-97.1857389995689 44.5893080000372,-97.1857179996525 44.5893180004766,-97.1856960008095 44.5893289995505,-97.1856740001699 44.5893400005416,-97.1856520004286 44.5893499996961,-97.1854820005493 44.5894270001648,-97.1853059999239 44.5894980004152,-97.1851259999988 44.5895639997412,-97.1849419998758 44.5896229996181,-97.184755000278 44.5896769998866,-97.1845640004823 44.5897240001032,-97.1843700003136 44.589765000193,-97.184174000495 44.5897989996215,-97.1839719999303 44.5898280001343,-97.183878000219 44.5898379998445)",160.49481064264208,truck_route,S 28,S 28,S,28,SD,4,1721,96,2
956,328683,182073,182127,"LINESTRING(-97.1761310001756 44.5883070005713,-97.1742170002239 44.5878310003027)",160.9313848250256,truck_route,S 28,S 28,S,28,SD,4,1721,96,2
957,328694,182795,182838,"LINESTRING(-97.1562259998544 44.5864930004941,-97.1548309997615 44.5864999996054,-97.154200000648 44.5865040001026)",160.89312261556873,truck_route,S 28,S 28,S,28,SD,4,1721,96,2
958,328705,182771,182816,"LINESTRING(-97.1575150005404 44.6590380000808,-97.1554909991873 44.6590439994037)",160.53111989360104,truck_route,S 21,S 21,S,21,SD,4,862,19,2
959,328720,182731,182771,"LINESTRING(-97.159539000097 44.6590310001246,-97.1575150005404 44.6590380000808)",160.53149563814355,truck_route,S 21,S 21,S,21,SD,4,862,19,2
